Observation,file_path,Behavior,Time_Relative_sf,id
T38_VA_FT_balc1234_GS_2EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T38_VA_FT_balc1234_GS_2EFA - Event Logs,Phase1_stop,17.4174,T38
T38_VA_FT_balc1234_GS_2EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T38_VA_FT_balc1234_GS_2EFA - Event Logs,Phase2_start,22.5893,T38
T38_VA_FT_balc1234_GS_2EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T38_VA_FT_balc1234_GS_2EFA - Event Logs,Phase2_stop,32.9663,T38
T38_VA_FT_balc1234_GS_2EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T38_VA_FT_balc1234_GS_2EFA - Event Logs,Phase3_start,38.3717,T38
T38_VA_FT_balc1234_GS_2EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T38_VA_FT_balc1234_GS_2EFA - Event Logs,Phase3_stop,49.5829,T38
T38_VA_FT_balc1234_GS_2EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T38_VA_FT_balc1234_GS_2EFA - Event Logs,Phase4_start,54.4878,T38
T38_VA_FT_balc1234_GS_2EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T38_VA_FT_balc1234_GS_2EFA - Event Logs,Phase4_stop,64.8649,T38
T40_VA_FT_balc1234_JD ,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T40_VA_FT_balc1234_JD  - Event Logs,Phase1_start,12.1455,T40
T40_VA_FT_balc1234_JD ,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T40_VA_FT_balc1234_JD  - Event Logs,Phase1_stop,22.15,T40
T40_VA_FT_balc1234_JD ,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T40_VA_FT_balc1234_JD  - Event Logs,Phase2_start,29.3293,T40
T40_VA_FT_balc1234_JD ,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T40_VA_FT_balc1234_JD  - Event Logs,Phase2_stop,39.33,T40
T40_VA_FT_balc1234_JD ,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T40_VA_FT_balc1234_JD  - Event Logs,Phase3_start,47.8145,T40
T40_VA_FT_balc1234_JD ,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T40_VA_FT_balc1234_JD  - Event Logs,Phase3_stop,57.81,T40
T40_VA_FT_balc1234_JD ,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T40_VA_FT_balc1234_JD  - Event Logs,Phase4_start,64.0307,T40
T40_VA_FT_balc1234_JD ,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T40_VA_FT_balc1234_JD  - Event Logs,Phase4_stop,74.03,T40
T38_VA_FT_balc1234_GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T38_VA_FT_balc1234_GS - Event Logs,Phase1_start,6.72,T38
T38_VA_FT_balc1234_GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T38_VA_FT_balc1234_GS - Event Logs,Phase1_stop,16.72,T38
T38_VA_FT_balc1234_GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T38_VA_FT_balc1234_GS - Event Logs,Phase2_start,22.4224,T38
T38_VA_FT_balc1234_GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T38_VA_FT_balc1234_GS - Event Logs,Phase2_stop,32.42,T38
T38_VA_FT_balc1234_GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T38_VA_FT_balc1234_GS - Event Logs,Phase3_start,38.2382,T38
T38_VA_FT_balc1234_GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T38_VA_FT_balc1234_GS - Event Logs,Phase3_stop,48.24,T38
T38_VA_FT_balc1234_GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T38_VA_FT_balc1234_GS - Event Logs,Phase4_start,54.3544,T38
T38_VA_FT_balc1234_GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T38_VA_FT_balc1234_GS - Event Logs,Phase4_stop,64.35,T38
T41_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T41_VA_FT_balc1234_GB - Event Logs,Phase1_start,15.7824,T41
T41_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T41_VA_FT_balc1234_GB - Event Logs,Phase1_stop,25.659,T41
T41_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T41_VA_FT_balc1234_GB - Event Logs,Phase2_start,45.2119,T41
T41_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T41_VA_FT_balc1234_GB - Event Logs,Phase2_stop,55.7558,T41
T41_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T41_VA_FT_balc1234_GB - Event Logs,Phase3_start,70.8375,T41
T41_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T41_VA_FT_balc1234_GB - Event Logs,Phase3_stop,81.0143,T41
T43_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T43_VA_FT_balc1234_JP - Event Logs,Phase1_start,11.9453,T43
T43_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T43_VA_FT_balc1234_JP - Event Logs,Phase1_stop,21.95,T43
T43_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T43_VA_FT_balc1234_JP - Event Logs,Phase2_start,30.3303,T43
T43_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T43_VA_FT_balc1234_JP - Event Logs,Phase2_stop,40.33,T43
T43_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T43_VA_FT_balc1234_JP - Event Logs,Phase3_start,49.4161,T43
T43_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T43_VA_FT_balc1234_JP - Event Logs,Phase3_stop,59.42,T43
T43_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T43_VA_FT_balc1234_JP - Event Logs,Phase4_start,76.343,T43
T43_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T43_VA_FT_balc1234_JP - Event Logs,Phase4_stop,86.34,T43
T42_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T42_VA_FT_balc1234_SB - Event Logs,Phase1_start,10.1435,T42
T42_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T42_VA_FT_balc1234_SB - Event Logs,Phase1_stop,20.14,T42
T42_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T42_VA_FT_balc1234_SB - Event Logs,Phase2_start,30.7641,T42
T42_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T42_VA_FT_balc1234_SB - Event Logs,Phase2_stop,40.76,T42
T42_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T42_VA_FT_balc1234_SB - Event Logs,Phase3_start,51.2513,T42
T42_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T42_VA_FT_balc1234_SB - Event Logs,Phase3_stop,61.25,T42
T42_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T42_VA_FT_balc1234_SB - Event Logs,Phase4_start,70.7374,T42
T42_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T42_VA_FT_balc1234_SB - Event Logs,Phase4_stop,80.74,T42
T59_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T59_VA_FT_balc1234_GB - Event Logs,Phase1_start,11.5782,T59
T59_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T59_VA_FT_balc1234_GB - Event Logs,Phase1_stop,24.3243,T59
T59_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T59_VA_FT_balc1234_GB - Event Logs,Phase2_start,37.671,T59
T59_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T59_VA_FT_balc1234_GB - Event Logs,Phase2_stop,48.8822,T59
T59_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T59_VA_FT_balc1234_GB - Event Logs,Phase3_start,54.7214,T59
T59_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T59_VA_FT_balc1234_GB - Event Logs,Phase3_stop,69.97,T59
T59_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T59_VA_FT_balc1234_GB - Event Logs,Phase4_start,76.4765,T59
T59_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T59_VA_FT_balc1234_GB - Event Logs,Phase4_stop,90.9576,T59
T35_VA_FT_balc1234_JP_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T35_VA_FT_balc1234_JP_2JB - Event Logs,Phase1_start,5.27195,T35
T35_VA_FT_balc1234_JP_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T35_VA_FT_balc1234_JP_2JB - Event Logs,Phase1_stop,16.3163,T35
T35_VA_FT_balc1234_JP_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T35_VA_FT_balc1234_JP_2JB - Event Logs,Phase2_start,21.8886,T35
T35_VA_FT_balc1234_JP_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T35_VA_FT_balc1234_JP_2JB - Event Logs,Phase2_stop,34.1341,T35
T35_VA_FT_balc1234_JP_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T35_VA_FT_balc1234_JP_2JB - Event Logs,Phase3_start,38.6053,T35
T35_VA_FT_balc1234_JP_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T35_VA_FT_balc1234_JP_2JB - Event Logs,Phase3_stop,49.5829,T35
T35_VA_FT_balc1234_JP_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T35_VA_FT_balc1234_JP_2JB - Event Logs,Phase4_start,56.0894,T35
T35_VA_FT_balc1234_JP_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T35_VA_FT_balc1234_JP_2JB - Event Logs,Phase4_stop,67.1004,T35
T43_VA_FT_balc1234_JP_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T43_VA_FT_balc1234_JP_2JB - Event Logs,Phase1_start,11.9453,T43
T43_VA_FT_balc1234_JP_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T43_VA_FT_balc1234_JP_2JB - Event Logs,Phase1_stop,22.022,T43
T43_VA_FT_balc1234_JP_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T43_VA_FT_balc1234_JP_2JB - Event Logs,Phase2_start,30.2636,T43
T43_VA_FT_balc1234_JP_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T43_VA_FT_balc1234_JP_2JB - Event Logs,Phase2_stop,40.8742,T43
T43_VA_FT_balc1234_JP_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T43_VA_FT_balc1234_JP_2JB - Event Logs,Phase3_start,49.3494,T43
T43_VA_FT_balc1234_JP_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T43_VA_FT_balc1234_JP_2JB - Event Logs,Phase3_stop,60.6607,T43
T43_VA_FT_balc1234_JP_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T43_VA_FT_balc1234_JP_2JB - Event Logs,Phase4_start,76.5098,T43
T43_VA_FT_balc1234_JP_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T43_VA_FT_balc1234_JP_2JB - Event Logs,Phase4_stop,86.9203,T43
T46_VA_FT_balc123_EF_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T46_VA_FT_balc123_EF_2JB - Event Logs,Phase1_start,6.57325,T46
T46_VA_FT_balc123_EF_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T46_VA_FT_balc123_EF_2JB - Event Logs,Phase1_stop,17.3841,T46
T46_VA_FT_balc123_EF_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T46_VA_FT_balc123_EF_2JB - Event Logs,Phase2_start,28.0614,T46
T46_VA_FT_balc123_EF_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T46_VA_FT_balc123_EF_2JB - Event Logs,Phase2_stop,38.2716,T46
T46_VA_FT_balc123_EF_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T46_VA_FT_balc123_EF_2JB - Event Logs,Phase3_start,53.8539,T46
T46_VA_FT_balc123_EF_2JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T46_VA_FT_balc123_EF_2JB - Event Logs,Phase3_stop,56.0227,T46
T55_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T55_VA_FT_balc1234_JP - Event Logs,Phase1_start,10.1768,T55
T55_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T55_VA_FT_balc1234_JP - Event Logs,Phase1_stop,20.18,T55
T55_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T55_VA_FT_balc1234_JP - Event Logs,Phase2_start,33.2666,T55
T55_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T55_VA_FT_balc1234_JP - Event Logs,Phase2_stop,43.27,T55
T55_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T55_VA_FT_balc1234_JP - Event Logs,Phase3_start,57.591,T55
T55_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T55_VA_FT_balc1234_JP - Event Logs,Phase3_stop,59.4928,T55
T55_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T55_VA_FT_balc1234_JP - Event Logs,Phase4_start,85.7858,T55
T55_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T55_VA_FT_balc1234_JP - Event Logs,Phase4_stop,88.1548,T55
T56_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T56_VA_FT_balc1234_NP - Event Logs,Phase1_start,8.87553,T56
T56_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T56_VA_FT_balc1234_NP - Event Logs,Phase1_stop,18.8855,T56
T56_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T56_VA_FT_balc1234_NP - Event Logs,Phase2_start,23.9907,T56
T56_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T56_VA_FT_balc1234_NP - Event Logs,Phase2_stop,34.0007,T56
T56_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T56_VA_FT_balc1234_NP - Event Logs,Phase3_start,48.1481,T56
T56_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T56_VA_FT_balc1234_NP - Event Logs,Phase3_stop,58.1385,T56
T56_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T56_VA_FT_balc1234_NP - Event Logs,Phase4_start,67.8011,T56
T56_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T56_VA_FT_balc1234_NP - Event Logs,Phase4_stop,77.8111,T56
T57_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T57_VA_FT_balc1234_EFA - Event Logs,Phase1_start,13.7805,T57
T57_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T57_VA_FT_balc1234_EFA - Event Logs,Phase1_stop,23.9907,T57
T57_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T57_VA_FT_balc1234_EFA - Event Logs,Phase2_start,39.0724,T57
T57_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T57_VA_FT_balc1234_EFA - Event Logs,Phase2_stop,49.6496,T57
T57_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T57_VA_FT_balc1234_EFA - Event Logs,Phase3_start,76.7434,T57
T57_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T57_VA_FT_balc1234_EFA - Event Logs,Phase3_stop,77.1037,T57
T57_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T57_VA_FT_balc1234_EFA - Event Logs,Phase3_start,79.6972,T57
T57_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T57_VA_FT_balc1234_EFA - Event Logs,Phase3_stop,80.1639,T57
T57_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T57_VA_FT_balc1234_EFA - Event Logs,Phase3_start,83.9753,T57
T57_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T57_VA_FT_balc1234_EFA - Event Logs,Phase3_stop,84.2588,T57
T57_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T57_VA_FT_balc1234_EFA - Event Logs,Phase4_start,103.139,T57
T57_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T57_VA_FT_balc1234_EFA - Event Logs,Phase4_stop,103.764,T57
T57_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T57_VA_FT_balc1234_EFA - Event Logs,Phase4_start,104.948,T57
T57_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T57_VA_FT_balc1234_EFA - Event Logs,Phase4_stop,105.715,T57
T44_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T44_VA_FT_balc1234_SB - Event Logs,Phase1_start,12.8795,T44
T44_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T44_VA_FT_balc1234_SB - Event Logs,Phase1_stop,22.8896,T44
T44_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T44_VA_FT_balc1234_SB - Event Logs,Phase2_start,37.5709,T44
T44_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T44_VA_FT_balc1234_SB - Event Logs,Phase2_stop,47.5809,T44
T44_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T44_VA_FT_balc1234_SB - Event Logs,Phase3_start,56.9236,T44
T44_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T44_VA_FT_balc1234_SB - Event Logs,Phase3_stop,66.9336,T44
T44_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T44_VA_FT_balc1234_SB - Event Logs,Phase4_start,77.2439,T44
T44_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T44_VA_FT_balc1234_SB - Event Logs,Phase4_stop,87.2539,T44
T44_VA_FT_balc1234_SB_2GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T44_VA_FT_balc1234_SB_2GB - Event Logs,Phase1_start,14.221,T44
T44_VA_FT_balc1234_SB_2GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T44_VA_FT_balc1234_SB_2GB - Event Logs,Phase1_stop,24.2242,T44
T44_VA_FT_balc1234_SB_2GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T44_VA_FT_balc1234_SB_2GB - Event Logs,Phase2_start,37.2706,T44
T44_VA_FT_balc1234_SB_2GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T44_VA_FT_balc1234_SB_2GB - Event Logs,Phase2_stop,47.2806,T44
T44_VA_FT_balc1234_SB_2GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T44_VA_FT_balc1234_SB_2GB - Event Logs,Phase3_start,56.7234,T44
T44_VA_FT_balc1234_SB_2GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T44_VA_FT_balc1234_SB_2GB - Event Logs,Phase3_stop,67.4675,T44
T44_VA_FT_balc1234_SB_2GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T44_VA_FT_balc1234_SB_2GB - Event Logs,Phase4_start,77.0437,T44
T44_VA_FT_balc1234_SB_2GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T44_VA_FT_balc1234_SB_2GB - Event Logs,Phase4_stop,87.0537,T44
T52_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T52_VA_FT_balc1234_NP - Event Logs,Phase1_start,5.80581,T52
T52_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T52_VA_FT_balc1234_NP - Event Logs,Phase1_stop,15.8158,T52
T52_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T52_VA_FT_balc1234_NP - Event Logs,Phase2_start,27.7277,T52
T52_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T52_VA_FT_balc1234_NP - Event Logs,Phase2_stop,37.7378,T52
T52_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T52_VA_FT_balc1234_NP - Event Logs,Phase3_start,54.0874,T52
T52_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T52_VA_FT_balc1234_NP - Event Logs,Phase3_stop,55.1382,T52
T52_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T52_VA_FT_balc1234_NP - Event Logs,Phase4_start,70.0701,T52
T52_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T52_VA_FT_balc1234_NP - Event Logs,Phase4_stop,70.3704,T52
T52_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T52_VA_FT_balc1234_NP - Event Logs,Phase4_start,75.7424,T52
T52_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T52_VA_FT_balc1234_NP - Event Logs,Phase4_stop,76.5432,T52
T53_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T53_VA_FT_balc1234_GB - Event Logs,Phase1_start,6.77344,T53
T53_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T53_VA_FT_balc1234_GB - Event Logs,Phase1_stop,16.77,T53
T53_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T53_VA_FT_balc1234_GB - Event Logs,Phase2_start,39.0724,T53
T53_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T53_VA_FT_balc1234_GB - Event Logs,Phase2_stop,49.07,T53
T53_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T53_VA_FT_balc1234_GB - Event Logs,Phase3_start,71.6049,T53
T53_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T53_VA_FT_balc1234_GB - Event Logs,Phase3_stop,73.707,T53
T54_VA_FT_balc1234_JD,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T54_VA_FT_balc1234_JD - Event Logs,Phase1_start,7.17385,T54
T54_VA_FT_balc1234_JD,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T54_VA_FT_balc1234_JD - Event Logs,Phase1_stop,17.17,T54
T54_VA_FT_balc1234_JD,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T54_VA_FT_balc1234_JD - Event Logs,Phase2_start,26.3597,T54
T54_VA_FT_balc1234_JD,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T54_VA_FT_balc1234_JD - Event Logs,Phase2_stop,36.36,T54
T54_VA_FT_balc1234_JD,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T54_VA_FT_balc1234_JD - Event Logs,Phase3_start,55.9226,T54
T54_VA_FT_balc1234_JD,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T54_VA_FT_balc1234_JD - Event Logs,Phase3_stop,65.92,T54
T54_VA_FT_balc1234_JD,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T54_VA_FT_balc1234_JD - Event Logs,Phase4_start,78.1115,T54
T54_VA_FT_balc1234_JD,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T54_VA_FT_balc1234_JD - Event Logs,Phase4_stop,88.11,T54
T45_VA_FT_balc123_GS_2NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc123_GS_2NP - Event Logs,Phase1_start,4.97161,T45
T45_VA_FT_balc123_GS_2NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc123_GS_2NP - Event Logs,Phase1_stop,14.9709,T45
T45_VA_FT_balc123_GS_2NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc123_GS_2NP - Event Logs,Phase2_start,39.0724,T45
T45_VA_FT_balc123_GS_2NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc123_GS_2NP - Event Logs,Phase2_stop,49.0676,T45
T45_VA_FT_balc123_GS_2NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc123_GS_2NP - Event Logs,Phase3_start,79.3126,T45
T45_VA_FT_balc123_GS_2NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc123_GS_2NP - Event Logs,Phase3_stop,80.0801,T45
T45_VA_FT_balc123_GS_2NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc123_GS_2NP - Event Logs,Phase3_start,80.614,T45
T45_VA_FT_balc123_GS_2NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc123_GS_2NP - Event Logs,Phase3_stop,81.7818,T45
T45_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc1234_NP - Event Logs,Phase1_start,4.90491,T45
